mysql root@(none):covid_data> Select `County_ID`, `College_ID`, `Name`  From `College`;
+-----------+------------+-------------------------------------------------------------------------------+
| County_ID | College_ID | Name                                                                          |
| 29095     | 41569      | Graceland University at Independence                                          |
| 29510     | 41570      | Harris-Stowe State University                                                 |
| 29051     | 41571      | Lincoln University of Missouri                                                |
| 29183     | 41572      | Lindenwood University                                                         |
| 29189     | 41573      | Maryville University Saint Louis                                              |
| 29189     | 41574      | Missouri Baptist University                                                   |
| 29077     | 41575      | Missouri State University                                                     |
| 29161     | 41576      | Missouri University of Science and Technology                                 |
| 29021     | 41577      | Missouri Western State University                                             |
| 29147     | 41578      | Northwest Missouri State University                                           |
| 29077     | 41579      | Ozarks Technical Community College                                            |
| 29510     | 41580      | Saint Louis University                                                        |
| 29031     | 41581      | Southeast Missouri State University                                           |
| 29167     | 41582      | Southwest Baptist University                                                  |
| 29510     | 41583      | St. Louis College of Pharmacy                                                 |
| 29159     | 41584      | State Fair Community College                                                  |
| 29019     | 41585      | Stephens College                                                              |
| 29001     | 41586      | Truman State University                                                       |
| 29101     | 41587      | University of Central Missouri                                                |
| 29019     | 41588      | University of Missouri                                                        |
| 29510     | 41589      | Webster University                                                            |
| 29027     | 41590      | Westminster College                                                           |
| 29047     | 41591      | William Jewell College                                                        |
| 29027     | 41592      | William Woods University                                                      |
| 30049     | 41593      | Carroll College                                                               |
| 30021     | 41594      | Dawson Community College                                                      |
| 30029     | 41595      | Flathead Valley Community College                                             |
| 30013     | 41596      | Great Falls College Montana State University                                  |
| 30049     | 41597      | Helena College                                                                |
| 30003     | 41598      | Little Big Horn College                                                       |
| 30017     | 41599      | Miles Community College                                                       |
| 30031     | 41600      | Montana Bible College                                                         |
| 30031     | 41601      | Montana State University                                                      |
| 30111     | 41602      | Montana State University Billings                                             |
| 30041     | 41603      | Montana State University Northern                                             |
| 30093     | 41604      | Montana Technological University                                              |
| 30001     | 41605      | Pima Medical Institute-Dillon                                                 |
| 30111     | 41606      | Rocky Mountain College                                                        |
| 30047     | 41607      | Salish Kootenai College                                                       |
| 30041     | 41608      | Stone Child College                                                           |
| 30063     | 41609      | University of Montana                                                         |
| 30001     | 41610      | University of Montana Western                                                 |
| 31045     | 41611      | Chadron State College                                                         |
| 31159     | 41612      | Concordia University, Nebraska                                                |
| 31055     | 41613      | Creighton University                                                          |
| 31151     | 41614      | Doane University                                                              |
| 31001     | 41615      | Hastings College                                                              |
| 31053     | 41616      | Midland University                                                            |
| 31109     | 41617      | Nebraska Wesleyan University                                                  |
| 31127     | 41618      | Peru State College                                                            |
| 31109     | 41619      | Southeast Community College                                                   |
| 31055     | 41620      | University of Nebraska Medical Center                                         |
| 31019     | 41621      | University of Nebraska at Kearney                                             |
| 31055     | 41622      | University of Nebraska at Omaha                                               |
| 31109     | 41623      | University of Nebraska-Lincoln                                                |
| 31179     | 41624      | Wayne State College                                                           |
| 32003     | 41625      | College of Southern Nevada                                                    |
| 32007     | 41626      | Great Basin College                                                           |
| 32003     | 41627      | Nevada State College                                                          |
| 32031     | 41628      | Truckee Meadows Community College                                             |
| 32003     | 41629      | University of Nevada, Las Vegas                                               |
| 32031     | 41630      | University of Nevada, Reno                                                    |
| 32510     | 41631      | Western Nevada College                                                        |
| 33005     | 41632      | Antioch University-New England                                                |
| 33013     | 41633      | Colby-Sawyer College                                                          |
| 33009     | 41634      | Dartmouth College                                                             |
| 33005     | 41635      | Franklin Pierce University                                                    |
| 33013     | 41636      | Granite State College                                                         |
| 33015     | 41637      | Great Bay Community College                                                   |
| 33005     | 41638      | Keene State College                                                           |
| 33001     | 41639      | Lakes Region Community College                                                |
| 33013     | 41640      | Magdalen College                                                              |
| 33013     | 41641      | NHTI-Concord's Community College                                              |
| 33011     | 41642      | Nashua Community College                                                      |
| 33013     | 41643      | New England College                                                           |
| 33009     | 41644      | Plymouth State University                                                     |
| 33019     | 41645      | River Valley Community College                                                |
| 33011     | 41646      | Rivier University                                                             |
| 33011     | 41647      | Saint Anselm College                                                          |
| 33011     | 41648      | Southern New Hampshire University                                             |
| 33011     | 41649      | St. Joseph School of Nursing                                                  |
| 33011     | 41650      | Thomas More College of Liberal Arts                                           |
| 33017     | 41651      | University of New Hampshire                                                   |
| 33009     | 41652      | Upper Valley Educators Institute                                              |
| 33007     | 41653      | White Mountains Community College                                             |
| 34031     | 41654      | Berkeley College New Jersey campuses                                          |
| 34013     | 41655      | Bloomfield College                                                            |
| 34013     | 41656      | Caldwell University                                                           |
| 34041     | 41657      | Centenary University                                                          |
| 34027     | 41658      | Drew University                                                               |
| 34003     | 41659      | Fairleigh Dickinson University                                                |
| 34027     | 41660      | Fairleigh Dickinson University Florham                                        |
| 34003     | 41661      | Felician University                                                           |
| 34029     | 41662      | Georgian Court University                                                     |
| 34039     | 41663      | Kean University                                                               |
| 34025     | 41664      | Monmouth University                                                           |
| 34013     | 41665      | Montclair State University                                                    |
| 34017     | 41666      | New Jersey City University                                                    |
| 34013     | 41667      | New Jersey Institute of Technology                                            |
| 34021     | 41668      | Princeton University                                                          |
| 34003     | 41669      | Ramapo College of New Jersey                                                  |
| 34021     | 41670      | Rider University                                                              |
| 34015     | 41671      | Rowan University                                                              |
| 34023     | 41672      | Rutgers University                                                            |
| 34007     | 41673      | Rutgers University-Camden                                                     |
| 34013     | 41674      | Rutgers University-Newark                                                     |
| 34027     | 41675      | Saint Elizabeth University                                                    |
| 34017     | 41676      | Saint Peter's University                                                      |
| 34013     | 41677      | Seton Hall University                                                         |
| 34017     | 41678      | Stevens Institute of Technology                                               |
| 34001     | 41679      | Stockton University                                                           |
| 34021     | 41680      | The College of New Jersey                                                     |
| 34021     | 41681      | Thomas Edison State University                                                |
| 34031     | 41682      | William Paterson University                                                   |
| 35041     | 41683      | Eastern New Mexico University                                                 |
| 35049     | 41684      | Institute of American Indian Arts                                             |
| 35031     | 41685      | Navajo Technical University                                                   |
| 35047     | 41686      | New Mexico Highlands University                                               |
| 35053     | 41687      | New Mexico Institute of Mining and Technology                                 |
| 35005     | 41688      | New Mexico Military Institute                                                 |
| 35013     | 41689      | New Mexico State University                                                   |
| 35039     | 41690      | Northern New Mexico College                                                   |
| 35045     | 41691      | San Juan College                                                              |
| 35049     | 41692      | Santa Fe Community College                                                    |
| 35001     | 41693      | University of New Mexico                                                      |
| 35017     | 41694      | Western New Mexico University                                                 |
| 36059     | 41695      | Adelphi University                                                            |
| 36113     | 41696      | Adirondack Community College                                                  |
| 36001     | 41697      | Albany College of Pharmacy and Health Sciences                                |
| 36001     | 41698      | Albany Medical College                                                        |
| 36003     | 41699      | Alfred University                                                             |
| 36027     | 41700      | Bard College                                                                  |
| 36067     | 41701      | Bryant & Stratton College                                                     |
| 36001     | 41702      | Bryant & Stratton College-Albany                                              |
| 36029     | 41703      | Bryant & Stratton College-Amherst                                             |
| 36029     | 41704      | Bryant & Stratton College-Buffalo                                             |
| 36055     | 41705      | Bryant & Stratton College-Greece                                              |
| 36055     | 41706      | Bryant & Stratton College-Henrietta                                           |
| 36029     | 41707      | Bryant & Stratton College-Southtowns                                          |
| 36067     | 41708      | Bryant & Stratton College-Syracuse North                                      |
| 36029     | 41709      | Canisius College                                                              |
| 36011     | 41710      | Cayuga County Community College                                               |
| 36053     | 41711      | Cazenovia College                                                             |
| 36089     | 41712      | Clarkson University                                                           |
| 36093     | 41713      | Clarkson University Capital Region Campus                                     |
| 36019     | 41714      | Clinton Community College                                                     |
| 36053     | 41715      | Colgate University                                                            |
| 36021     | 41716      | Columbia-Greene Community College                                             |
| 36119     | 41717      | Concordia College New York                                                    |
| 36109     | 41718      | Cornell University                                                            |
| 36027     | 41719      | Culinary Institute of America                                                 |
| 36029     | 41720      | D'Youville College                                                            |
| 36029     | 41721      | Daemen College                                                                |
| 36007     | 41722      | Davis College                                                                 |
| 36087     | 41723      | Dominican College                                                             |
| 36027     | 41724      | Dutchess Community College                                                    |
| 36051     | 41725      | Elim Bible Institute and College                                              |
| 36007     | 41726      | Elmira Business Institute                                                     |
| 36015     | 41727      | Elmira College                                                                |
| 36029     | 41728      | Erie Community College                                                        |
| 36001     | 41729      | Excelsior College                                                             |
| 36059     | 41730      | Farmingdale State College                                                     |
| 36069     | 41731      | Finger Lakes Community College                                                |
| 36069     | 41732      | Finger Lakes Health College of Nursing & Health Sciences                      |
| 36103     | 41733      | Five Towns College                                                            |
| 36035     | 41734      | Fulton-Montgomery Community College                                           |
| 36037     | 41735      | Genesee Community College                                                     |
| 36065     | 41736      | Hamilton College                                                              |
| 36077     | 41737      | Hartwick College                                                              |
| 36043     | 41738      | Herkimer County Community College                                             |
| 36029     | 41739      | Hilbert College                                                               |
| 36069     | 41740      | Hobart William Smith Colleges                                                 |
| 36059     | 41741      | Hofstra University                                                            |
| 36003     | 41742      | Houghton College                                                              |
| 36083     | 41743      | Hudson Valley Community College                                               |
| 36119     | 41744      | Iona College                                                                  |
| 36109     | 41745      | Ithaca College                                                                |
| 36013     | 41746      | Jamestown Business College                                                    |
| 36013     | 41747      | Jamestown Community College                                                   |
| 36045     | 41748      | Jefferson Community College                                                   |
| 36123     | 41749      | Keuka College                                                                 |
| 36067     | 41750      | Le Moyne College                                                              |
| 36059     | 41751      | Long Island University                                                        |
| 36119     | 41752      | Manhattanville College                                                        |
| 36001     | 41753      | Maria College of Albany                                                       |
| 36027     | 41754      | Marist College                                                                |
| 36029     | 41755      | Medaille College                                                              |
| 36119     | 41756      | Mercy College                                                                 |
| 36001     | 41757      | Mildred Elley School-Albany Campus                                            |
| 36065     | 41758      | Mohawk Valley Community College                                               |
| 36059     | 41759      | Molloy College                                                                |
| 36055     | 41760      | Monroe Community College                                                      |
| 36071     | 41761      | Mount Saint Mary College                                                      |
| 36059     | 41762      | Nassau Community College                                                      |
| 36055     | 41763      | Nazareth College                                                              |
| 36099     | 41764      | New York Chiropractic College                                                 |
| 36059     | 41765      | New York College of Health Professions                                        |
| 36059     | 41766      | New York College of Traditional Chinese Medicine                              |
| 36059     | 41767      | New York Institute of Technology                                              |
| 36119     | 41768      | New York Medical College                                                      |
| 36063     | 41769      | Niagara County Community College                                              |
| 36063     | 41770      | Niagara University                                                            |
| 36055     | 41771      | Northeastern Seminary                                                         |
| 36067     | 41772      | Onondaga Community College                                                    |
| 36071     | 41773      | Orange County Community College                                               |
| 36033     | 41774      | Paul Smiths College                                                           |
| 36083     | 41775      | Rensselaer Polytechnic Institute                                              |
| 36055     | 41776      | Roberts Wesleyan College                                                      |
| 36055     | 41777      | Rochester Institute of Technology                                             |
| 36087     | 41778      | Rockland Community College                                                    |
| 36083     | 41779      | Russell Sage College                                                          |
| 36001     | 41780      | SUNY Albany                                                                   |
| 36003     | 41781      | SUNY Alfred State College of Technology                                       |
| 36007     | 41782      | SUNY Binghamton                                                               |
| 36055     | 41783      | SUNY Brockport                                                                |
| 36007     | 41784      | SUNY Broome Community College                                                 |
| 36029     | 41785      | SUNY Buffalo State                                                            |
| 36089     | 41786      | SUNY Canton                                                                   |
| 36095     | 41787      | SUNY Cobleskill                                                               |
| 36089     | 41788      | SUNY College at Potsdam                                                       |
| 36067     | 41789      | SUNY College of Environmental Science and Forestry                            |
| 36101     | 41790      | SUNY Corning Community College                                                |
| 36023     | 41791      | SUNY Cortland                                                                 |
| 36025     | 41792      | SUNY Delhi                                                                    |
| 36091     | 41793      | SUNY Empire State College                                                     |
| 36051     | 41794      | SUNY Geneseo                                                                  |
| 36053     | 41795      | SUNY Morrisville                                                              |
| 36111     | 41796      | SUNY New Paltz                                                                |
| 36059     | 41797      | SUNY Old Westbury                                                             |
| 36077     | 41798      | SUNY Oneonta                                                                  |
| 36075     | 41799      | SUNY Oswego                                                                   |
| 36019     | 41800      | SUNY Plattsburgh                                                              |
| 36065     | 41801      | SUNY Polytechnic Institute                                                    |
| 36119     | 41802      | SUNY Purchase College                                                         |
| 36029     | 41803      | SUNY University at Buffalo                                                    |
| 36119     | 41804      | SUNY Westchester Community College                                            |
| 36013     | 41805      | SUNY at Fredonia                                                              |
| 36065     | 41806      | Saint Elizabeth College of Nursing                                            |
| 36119     | 41807      | Sarah Lawrence College                                                        |
| 36093     | 41808      | Schenectady County Community College                                          |
| 36001     | 41809      | Siena College                                                                 |
| 36091     | 41810      | Skidmore College                                                              |
| 36009     | 41811      | St. Bonaventure University                                                    |
| 36055     | 41812      | St. John Fisher College                                                       |
| 36103     | 41813      | St. Joseph's College Long Island                                              |
| 36067     | 41814      | St. Joseph's College of Nursing                                               |
| 36089     | 41815      | St. Lawrence University                                                       |
| 36087     | 41816      | St. Thomas Aquinas College                                                    |
| 36103     | 41817      | Stony Brook University                                                        |
| 36103     | 41818      | Suffolk County Community College                                              |
| 36105     | 41819      | Sullivan County Community College                                             |
| 36067     | 41820      | Syracuse University                                                           |
| 36001     | 41821      | The College of Saint Rose                                                     |
| 36119     | 41822      | The College of Westchester                                                    |
| 36109     | 41823      | Tompkins Cortland Community College                                           |
| 36029     | 41824      | Trocaire College                                                              |
| 36111     | 41825      | Ulster County Community College                                               |
| 36093     | 41826      | Union College                                                                 |
| 36059     | 41827      | United States Merchant Marine Academy                                         |
| 36071     | 41828      | United States Military Academy West Point                                     |
| 36055     | 41829      | University of Rochester                                                       |
| 36067     | 41830      | Upstate Medical University                                                    |
| 36065     | 41831      | Utica College                                                                 |
| 36027     | 41832      | Vassar College                                                                |
| 36029     | 41833      | Villa Maria College                                                           |
| 36059     | 41834      | Webb Institute                                                                |
| 36011     | 41835      | Wells College                                                                 |
| 36113     | 41836      | Word of Life Bible Institute                                                  |
| 37189     | 41837      | Appalachian State University                                                  |
| 37195     | 41838      | Barton College                                                                |
| 37071     | 41839      | Belmont Abbey College                                                         |
| 37175     | 41840      | Brevard College                                                               |
| 37085     | 41841      | Campbell University                                                           |
| 37119     | 41842      | Carolinas College of Health Sciences                                          |
| 37159     | 41843      | Catawba College                                                               |
| 37091     | 41844      | Chowan University                                                             |
| 37119     | 41845      | Davidson College                                                              |
| 37063     | 41846      | Duke University                                                               |
| 37063     | 41847      | Durham Technical Community College                                            |
| 37147     | 41848      | East Carolina University                                                      |
| 37139     | 41849      | Elizabeth City State University                                               |
| 37001     | 41850      | Elon University                                                               |
| 37051     | 41851      | Fayetteville State University                                                 |
| 37045     | 41852      | Gardner-Webb University                                                       |
| 37081     | 41853      | Greensboro College                                                            |
| 37081     | 41854      | Guilford College                                                              |
| 37081     | 41855      | High Point University                                                         |
| 37119     | 41856      | Johnson & Wales University-Charlotte                                          |
| 37119     | 41857      | Johnson C Smith University                                                    |
| 37011     | 41858      | Lees-McRae College                                                            |
| 37035     | 41859      | Lenoir-Rhyne University                                                       |
| 37159     | 41860      | Livingstone College                                                           |
| 37115     | 41861      | Mars Hill University                                                          |
| 37183     | 41862      | Meredith College                                                              |
| 37051     | 41863      | Methodist University                                                          |
| 37021     | 41864      | Montreat College                                                              |
| 37081     | 41865      | North Carolina A&T State University                                           |
| 37063     | 41866      | North Carolina Central University                                             |
| 37183     | 41867      | North Carolina State University                                               |
| 37127     | 41868      | North Carolina Wesleyan College                                               |
| 37167     | 41869      | Pfeiffer University                                                           |
| 37119     | 41870      | Queens University of Charlotte                                                |
| 37183     | 41871      | Saint Augustine's University                                                  |
| 37067     | 41872      | Salem College                                                                 |
| 37183     | 41873      | Shaw University                                                               |
| 37191     | 41874      | University of Mount Olive                                                     |
| 37021     | 41875      | University of North Carolina Asheville                                        |
| 37067     | 41876      | University of North Carolina School of the Arts                               |
| 37129     | 41877      | University of North Carolina Wilmington                                       |
| 37135     | 41878      | University of North Carolina at Chapel Hill                                   |
| 37119     | 41879      | University of North Carolina at Charlotte                                     |
| 37081     | 41880      | University of North Carolina at Greensboro                                    |
| 37155     | 41881      | University of North Carolina at Pembroke                                      |
| 37067     | 41882      | Wake Forest University                                                        |
| 37183     | 41883      | Wake Technical Community College                                              |
| 37021     | 41884      | Warren Wilson College                                                         |
| 37099     | 41885      | Western Carolina University                                                   |
| 37183     | 41886      | William Peace University                                                      |
| 37179     | 41887      | Wingate University                                                            |
| 37067     | 41888      | Winston-Salem State University                                                |
| 38015     | 41889      | Bismarck State College                                                        |
| 38009     | 41890      | Dakota College at Bottineau                                                   |
| 38089     | 41891      | Dickinson State University                                                    |
| 38071     | 41892      | Lake Region State College                                                     |
| 38097     | 41893      | Mayville State University                                                     |
| 38101     | 41894      | Minot State University                                                        |
| 38077     | 41895      | North Dakota State College of Science                                         |
| 38017     | 41896      | North Dakota State University                                                 |
| 38061     | 41897      | Nueta Hidatsa Sahnish College                                                 |
| 38085     | 41898      | Sitting Bull College                                                          |
| 38015     | 41899      | University of Mary                                                            |
| 38035     | 41900      | University of North Dakota                                                    |
| 38003     | 41901      | Valley City State University                                                  |
| 38105     | 41902      | Williston State College                                                       |
| 39113     | 41903      | Air Force Institute of Technology-Graduate School of Engineering & Management |
| 39005     | 41904      | Ashland University                                                            |
| 39035     | 41905      | Baldwin Wallace University                                                    |
| 39003     | 41906      | Bluffton University                                                           |
| 39173     | 41907      | Bowling Green State University                                                |
| 39043     | 41908      | Bowling Green State University Firelands                                      |
| 39049     | 41909      | Capital University                                                            |
| 39035     | 41910      | Case Western Reserve University                                               |
| 39057     | 41911      | Cedarville University                                                         |
| 39057     | 41912      | Central State University                                                      |
| 39023     | 41913      | Clark State Community College                                                 |
| 39035     | 41914      | Cleveland State University                                                    |
| 39049     | 41915      | Columbus College of Art and Design                                            |
| 39035     | 41916      | Cuyahoga Community College District                                           |
| 39039     | 41917      | Defiance College                                                              |
| 39089     | 41918      | Denison University                                                            |
| 39081     | 41919      | Franciscan University of Steubenville                                         |
| 39147     | 41920      | Heidelberg University                                                         |
| 39133     | 41921      | Hiram College                                                                 |
| 39035     | 41922      | John Carroll University                                                       |
| 39133     | 41923      | Kent State University                                                         |
| 39055     | 41924      | Kent State University Geauga Campus                                           |
| 39007     | 41925      | Kent State University at Ashtabula                                            |
| 39029     | 41926      | Kent State University at East Liverpool                                       |
| 39029     | 41927      | Kent State University at Salem                                                |
| 39151     | 41928      | Kent State University at Stark                                                |
| 39155     | 41929      | Kent State University at Trumbull                                             |
| 39157     | 41930      | Kent State University at Tuscarawas                                           |
| 39083     | 41931      | Kenyon College                                                                |
| 39085     | 41932      | Lake Erie College                                                             |
| 39093     | 41933      | Lorain County Community College                                               |
| 39095     | 41934      | Lourdes University                                                            |
| 39151     | 41935      | Malone University                                                             |
| 39167     | 41936      | Marietta College                                                              |
| 39017     | 41937      | Miami University (Ohio)                                                       |
| 39061     | 41938      | Mount Saint Joseph University                                                 |
| 39119     | 41939      | Muskingum University                                                          |
| 39139     | 41940      | North Central State College                                                   |
| 39133     | 41941      | Northeast Ohio Medical University                                             |
| 39035     | 41942      | Notre Dame College                                                            |
| 39093     | 41943      | Oberlin College                                                               |
| 39049     | 41944      | Ohio Dominican University                                                     |
| 39065     | 41945      | Ohio Northern University                                                      |
| 39049     | 41946      | Ohio State University                                                         |
| 39009     | 41947      | Ohio University                                                               |
| 39141     | 41948      | Ohio University-Chillicothe                                                   |
| 39013     | 41949      | Ohio University-Eastern                                                       |
| 39045     | 41950      | Ohio University-Lancaster                                                     |
| 39087     | 41951      | Ohio University-Southern                                                      |
| 39119     | 41952      | Ohio University-Zanesville                                                    |
| 39041     | 41953      | Ohio Wesleyan University                                                      |
| 39049     | 41954      | Otterbein University                                                          |
| 39145     | 41955      | Shawnee State University                                                      |
| 39113     | 41956      | Sinclair Community College                                                    |
| 39143     | 41957      | Terra State Community College                                                 |
| 39169     | 41958      | The College of Wooster                                                        |
| 39063     | 41959      | The University of Findlay                                                     |
| 39147     | 41960      | Tiffin University                                                             |
| 39153     | 41961      | University of Akron                                                           |
| 39061     | 41962      | University of Cincinnati                                                      |
| 39113     | 41963      | University of Dayton                                                          |
| 39151     | 41964      | University of Mount Union                                                     |
| 39095     | 41965      | University of Toledo                                                          |
| 39035     | 41966      | Ursuline College                                                              |
| 39151     | 41967      | Walsh University                                                              |
| 39027     | 41968      | Wilmington College                                                            |
| 39023     | 41969      | Wittenberg University                                                         |
| 39113     | 41970      | Wright State University                                                       |
| 39107     | 41971      | Wright State University-Lake Campus                                           |
| 39061     | 41972      | Xavier University                                                             |
| 39099     | 41973      | Youngstown State University                                                   |
| 40031     | 41974      | Cameron University                                                            |
| 40123     | 41975      | East Central University                                                       |
| 40083     | 41976      | Langston University                                                           |
| 40021     | 41977      | Northeastern State University                                                 |
| 40071     | 41978      | Northern Oklahoma College                                                     |
| 40151     | 41979      | Northwestern Oklahoma State University                                        |
| 40125     | 41980      | Oklahoma Baptist University                                                   |
| 40109     | 41981      | Oklahoma Christian University                                                 |
| 40109     | 41982      | Oklahoma City University                                                      |
| 40139     | 41983      | Oklahoma Panhandle State University                                           |
| 40119     | 41984      | Oklahoma State University                                                     |
| 40143     | 41985      | Oklahoma State University Center for Health Sciences                          |
| 40111     | 41986      | Oklahoma State University Institute of Technology                             |
| 40109     | 41987      | Oklahoma State University-Oklahoma City                                       |
| 40143     | 41988      | Oral Roberts University                                                       |
| 40131     | 41989      | Rogers State University                                                       |
